09/01/2022 09:08:59.903 | DEBUG    |                                      InstallAshita | Installing Ashita into the current process.
09/01/2022 09:08:59.911 | DEBUG    |                             AshitaCore::Initialize |   mouse.unhook : 1
09/01/2022 09:08:59.911 | DEBUG    |                             AshitaCore::Initialize | [ashita.misc]
09/01/2022 09:08:59.911 | DEBUG    |                             AshitaCore::Initialize |   addons.silent : 0
09/01/2022 09:08:59.911 | DEBUG    |                             AshitaCore::Initialize |   aliases.silent : 1
09/01/2022 09:08:59.911 | DEBUG    |                             AshitaCore::Initialize |   plugins.silent : 0
09/01/2022 09:08:59.911 | DEBUG    |                             AshitaCore::Initialize | [ashita.polplugins]
09/01/2022 09:08:59.911 | DEBUG    |                             AshitaCore::Initialize |   sandbox : 1
09/01/2022 09:08:59.911 | DEBUG    |                             AshitaCore::Initialize |   pivot : 1
09/01/2022 09:08:59.911 | DEBUG    |                             AshitaCore::Initialize | [sandbox.paths]
09/01/2022 09:08:59.911 | DEBUG    |                             AshitaCore::Initialize |   common : C:\Program Files (x86)\Common Files
09/01/2022 09:08:59.911 | DEBUG    |                             AshitaCore::Initialize |   pol : G:\PlayOnline\SquareEnix\PlayOnlineViewer
09/01/2022 09:08:59.911 | DEBUG    |                             AshitaCore::Initialize |   ffxi : G:\PlayOnline\SquareEnix\Final Fantasy XI
09/01/2022 09:08:59.911 | DEBUG    |                             AshitaCore::Initialize |   tetra : G:\PlayOnline\SquareEnix\TetraMaster
09/01/2022 09:08:59.911 | DEBUG    |                             AshitaCore::Initialize | [ffxi.direct3d8]
09/01/2022 09:08:59.911 | DEBUG    |                             AshitaCore::Initialize |   presentparams.backbufferformat : -1
09/01/2022 09:08:59.911 | DEBUG    |                             AshitaCore::Initialize |   presentparams.backbuffercount : -1
09/01/2022 09:08:59.911 | DEBUG    |                             AshitaCore::Initialize |   presentparams.multisampletype : -1
09/01/2022 09:08:59.911 | DEBUG    |                             AshitaCore::Initialize |   presentparams.swapeffect : -1
09/01/2022 09:08:59.911 | DEBUG    |                             AshitaCore::Initialize |   presentparams.enableautodepthstencil : -1
09/01/2022 09:08:59.911 | DEBUG    |                             AshitaCore::Initialize |   presentparams.autodepthstencilformat : -1
09/01/2022 09:08:59.911 | DEBUG    |                             AshitaCore::Initialize |   presentparams.flags : -1
09/01/2022 09:08:59.911 | DEBUG    |                             AshitaCore::Initialize |   presentparams.fullscreen_refreshrateinhz : -1
09/01/2022 09:08:59.911 | DEBUG    |                             AshitaCore::Initialize |   presentparams.fullscreen_presentationinterval : -1
09/01/2022 09:08:59.911 | DEBUG    |                             AshitaCore::Initialize |   behaviorflags.fpu_preserve : 0
09/01/2022 09:08:59.911 | DEBUG    |                             AshitaCore::Initialize | [ffxi.registry]
09/01/2022 09:08:59.911 | DEBUG    |                             AshitaCore::Initialize |   0000 : 6
09/01/2022 09:08:59.911 | DEBUG    |                             AshitaCore::Initialize |   0001 : 1920
09/01/2022 09:08:59.911 | DEBUG    |                             AshitaCore::Initialize |   0002 : 1080
09/01/2022 09:08:59.911 | DEBUG    |                             AshitaCore::Initialize |   0003 : 4096
09/01/2022 09:08:59.911 | DEBUG    |                             AshitaCore::Initialize |   0004 : 4096
09/01/2022 09:08:59.911 | DEBUG    |                             AshitaCore::Initialize |   0005 : -1
09/01/2022 09:08:59.911 | DEBUG    |                             AshitaCore::Initialize |   0006 : -1
09/01/2022 09:08:59.911 | DEBUG    |                             AshitaCore::Initialize |   0007 : 1
09/01/2022 09:08:59.911 | DEBUG    |                             AshitaCore::Initialize |   0008 : -1
09/01/2022 09:08:59.911 | DEBUG    |                             AshitaCore::Initialize |   0009 : -1
09/01/2022 09:08:59.911 | DEBUG    |                             AshitaCore::Initialize |   0010 : -1
09/01/2022 09:08:59.911 | DEBUG    |                             AshitaCore::Initialize |   0011 : 2
09/01/2022 09:08:59.911 | DEBUG    |                             AshitaCore::Initialize |   0012 : -1
09/01/2022 09:08:59.911 | DEBUG    |                             AshitaCore::Initialize |   0013 : -1
09/01/2022 09:08:59.911 | DEBUG    |                             AshitaCore::Initialize |   0014 : -1
09/01/2022 09:08:59.911 | DEBUG    |                             AshitaCore::Initialize |   0015 : -1
09/01/2022 09:08:59.911 | DEBUG    |                             AshitaCore::Initialize |   0016 : -1
09/01/2022 09:08:59.911 | DEBUG    |                             AshitaCore::Initialize |   0017 : 0
09/01/2022 09:08:59.911 | DEBUG    |                             AshitaCore::Initialize |   0018 : 2
09/01/2022 09:08:59.911 | DEBUG    |                             AshitaCore::Initialize |   0019 : 1
09/01/2022 09:08:59.911 | DEBUG    |                             AshitaCore::Initialize |   0020 : 1
09/01/2022 09:08:59.911 | DEBUG    |                             AshitaCore::Initialize |   0021 : 1
09/01/2022 09:08:59.911 | DEBUG    |                             AshitaCore::Initialize |   0022 : 0
09/01/2022 09:08:59.911 | DEBUG    |                             AshitaCore::Initialize |   0023 : 0
09/01/2022 09:08:59.911 | DEBUG    |                             AshitaCore::Initialize |   0024 : 0
09/01/2022 09:08:59.911 | DEBUG    |                             AshitaCore::Initialize |   0025 : -1
09/01/2022 09:08:59.911 | DEBUG    |                             AshitaCore::Initialize |   0026 : -1
09/01/2022 09:08:59.911 | DEBUG    |                             AshitaCore::Initialize |   0027 : -1
09/01/2022 09:08:59.911 | DEBUG    |                             AshitaCore::Initialize |   0028 : 0
09/01/2022 09:08:59.911 | DEBUG    |                             AshitaCore::Initialize |   0029 : 12
09/01/2022 09:08:59.911 | DEBUG    |                             AshitaCore::Initialize |   0030 : 0
09/01/2022 09:08:59.911 | DEBUG    |                             AshitaCore::Initialize |   0031 : 1002740646
09/01/2022 09:08:59.911 | DEBUG    |                             AshitaCore::Initialize |   0032 : 0
09/01/2022 09:08:59.911 | DEBUG    |                             AshitaCore::Initialize |   0033 : 0
09/01/2022 09:08:59.911 | DEBUG    |                             AshitaCore::Initialize |   0034 : 1
09/01/2022 09:08:59.911 | DEBUG    |                             AshitaCore::Initialize |   0035 : 1
09/01/2022 09:08:59.911 | DEBUG    |                             AshitaCore::Initialize |   0036 : 2
09/01/2022 09:08:59.911 | DEBUG    |                             AshitaCore::Initialize |   0037 : 1920
09/01/2022 09:08:59.911 | DEBUG    |                             AshitaCore::Initialize |   0038 : 1080
09/01/2022 09:08:59.911 | DEBUG    |                             AshitaCore::Initialize |   0039 : 1
09/01/2022 09:08:59.911 | DEBUG    |                             AshitaCore::Initialize |   0040 : 0
09/01/2022 09:08:59.911 | DEBUG    |                             AshitaCore::Initialize |   0041 : 1
09/01/2022 09:08:59.911 | DEBUG    |                             AshitaCore::Initialize |   0042 : C:\Program Files (x86)\SquareEnix\FINAL FANTASY XI
09/01/2022 09:08:59.911 | DEBUG    |                             AshitaCore::Initialize |   0043 : 1
09/01/2022 09:08:59.911 | DEBUG    |                             AshitaCore::Initialize |   0044 : 1
09/01/2022 09:08:59.911 | DEBUG    |                             AshitaCore::Initialize |   0045 : 0
09/01/2022 09:08:59.911 | DEBUG    |                             AshitaCore::Initialize |   padmode000 : 1,0,0,0,1,1
09/01/2022 09:08:59.911 | DEBUG    |                             AshitaCore::Initialize |   padsin000 : 10,8,16,11,13,0,1,3,2,15,-1,-1,-1,-33,-33,32,32,36,36,-35,-35,6,7,5,4,-1,-1
09/01/2022 09:08:59.911 | DEBUG    |                             AshitaCore::Initialize | ----------------------------------------------------------------------------------------------------
09/01/2022 09:08:59.911 | DEBUG    |                             Properties::Properties | .ctor
09/01/2022 09:08:59.913 | DEBUG    |                           ChatManager::ChatManager | .ctor
09/01/2022 09:08:59.914 | DEBUG    |                           FontManager::FontManager | .ctor
09/01/2022 09:08:59.914 | DEBUG    |                             GuiManager::GuiManager | .ctor
09/01/2022 09:08:59.914 | DEBUG    |                         InputManager::InputManager | .ctor
09/01/2022 09:08:59.914 | DEBUG    |                       MemoryManager::MemoryManager | .ctor
09/01/2022 09:08:59.914 | DEBUG    |                       OffsetManager::OffsetManager | .ctor
09/01/2022 09:08:59.914 | DEBUG    |                       PacketManager::PacketManager | .ctor
09/01/2022 09:08:59.914 | DEBUG    |                       PluginManager::PluginManager | .ctor
09/01/2022 09:08:59.915 | DEBUG    |                 PolPluginManager::PolPluginManager | .ctor
09/01/2022 09:08:59.916 | DEBUG    |                     PointerManager::PointerManager | .ctor
09/01/2022 09:08:59.916 | DEBUG    |                 PrimitiveManager::PrimitiveManager | .ctor
09/01/2022 09:08:59.916 | DEBUG    |                   ResourceManager::ResourceManager | .ctor
09/01/2022 09:08:59.916 | DEBUG    |                             Properties::Initialize | <Begin>
09/01/2022 09:08:59.916 | DEBUG    |                             Properties::Initialize | <End> [Status: Ok!]
09/01/2022 09:08:59.916 | DEBUG    |                           InputManager::Initialize | <Begin>
09/01/2022 09:08:59.916 | DEBUG    |                           InputManager::Initialize | <End> [Status: Ok!]
09/01/2022 09:08:59.916 | DEBUG    |                          OffsetManager::Initialize | <Begin>
09/01/2022 09:08:59.916 | DEBUG    |                          OffsetManager::Initialize | <End> [Status: Ok!]
09/01/2022 09:08:59.916 | DEBUG    |                         PointerManager::Initialize | <Begin>
09/01/2022 09:08:59.916 | DEBUG    |                         PointerManager::Initialize | <End> [Status: Ok!]
09/01/2022 09:08:59.916 | DEBUG    |                          MemoryManager::Initialize | <Begin>
09/01/2022 09:08:59.916 | DEBUG    |                             MemoryManager::Release | <Begin>
09/01/2022 09:08:59.916 | DEBUG    |                             MemoryManager::Release | <End> [Status: Ok!]
09/01/2022 09:08:59.916 | DEBUG    |                          MemoryManager::Initialize | <End> [Status: Ok!]
09/01/2022 09:08:59.916 | DEBUG    |                            ChatManager::Initialize | <Begin>
09/01/2022 09:08:59.916 | DEBUG    |                            ChatManager::Initialize | <End> [Status: Ok!]
09/01/2022 09:08:59.916 | DEBUG    |                          PacketManager::Initialize | <Begin>
09/01/2022 09:08:59.916 | DEBUG    |                          PacketManager::Initialize | <End> [Status: Ok!]
09/01/2022 09:08:59.916 | DEBUG    |                          PluginManager::Initialize | <Begin>
09/01/2022 09:08:59.916 | DEBUG    |                          PluginManager::Initialize | <End> [Status: Ok!]
09/01/2022 09:08:59.917 | DEBUG    |                       PolPluginManager::Initialize | <Begin>
09/01/2022 09:09:00.002 | DEBUG    |                 Sandbox::SandboxPlugin::Initialize | Sandbox using the following path for 'Common': C:\Program Files (x86)\Common Files
09/01/2022 09:09:00.002 | DEBUG    |                 Sandbox::SandboxPlugin::Initialize | Sandbox using the following path for 'PlayOnline': G:\PlayOnline\SquareEnix\PlayOnlineViewer
09/01/2022 09:09:00.002 | DEBUG    |                 Sandbox::SandboxPlugin::Initialize | Sandbox using the following path for 'FinalFantasyXI': G:\PlayOnline\SquareEnix\Final Fantasy XI
09/01/2022 09:09:00.002 | DEBUG    |                 Sandbox::SandboxPlugin::Initialize | Sandbox using the following path for 'TetraMaster': G:\PlayOnline\SquareEnix\TetraMaster
09/01/2022 09:09:00.003 | DEBUG    |                             PolPluginManager::Load | Loaded POL plugin: Sandbox - Version: 4.06 - By: atom0s
09/01/2022 09:09:00.039 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: G:\Ashita-v4beta\\config\pivot\pivot.ini
09/01/2022 09:09:00.207 | INFO     |                                              pivot | m_logDebug = Discard
09/01/2022 09:09:00.207 | INFO     |                                              pivot | m_rootPath = 'G:\DATs'
09/01/2022 09:09:00.207 | INFO     |                                              pivot | addOverlay: 'XI-View-Icons'
09/01/2022 09:09:00.213 | INFO     |                                              pivot | => success
09/01/2022 09:09:00.213 | INFO     |                                              pivot | addOverlay: 'XI-Vision-Maps'
09/01/2022 09:09:00.214 | WARN     |                                              pivot | WARNING:       12: ignoring 'G:\DATS/XI-VISION-MAPS//ROM/0/12.DAT'
09/01/2022 09:09:00.216 | WARN     |                                              pivot | WARNING:   119051: ignoring 'G:\DATS/XI-VISION-MAPS//ROM/119/51.DAT'
09/01/2022 09:09:00.216 | WARN     |                                              pivot | WARNING:   119057: ignoring 'G:\DATS/XI-VISION-MAPS//ROM/119/57.DAT'
09/01/2022 09:09:00.248 | WARN     |                                              pivot | WARNING:    91015: ignoring 'G:\DATS/XI-VISION-MAPS//ROM/91/15.DAT'
09/01/2022 09:09:00.270 | INFO     |                                              pivot | => success
09/01/2022 09:09:00.270 | INFO     |                                              pivot | addOverlay: 'HD-Texture-Pack'
09/01/2022 09:09:00.288 | INFO     |                                              pivot | => success
09/01/2022 09:09:00.288 | INFO     |                                              pivot | addOverlay: 'HD-Music-Pack'
09/01/2022 09:09:00.288 | INFO     |                                              pivot | => success
09/01/2022 09:09:00.472 | INFO     |                                              pivot | m_hooksSet = true
09/01/2022 09:09:00.473 | DEBUG    |                             PolPluginManager::Load | Loaded POL plugin: pivot - Version: 4.11 - By: Heals
09/01/2022 09:09:00.473 | DEBUG    |                       PolPluginManager::Initialize | <End> [Status: Ok!]
09/01/2022 09:09:00.473 | DEBUG    |                             AshitaCore::Initialize | <End> [Status: Ok!]
09/01/2022 09:09:00.473 | DEBUG    |                    Ashita::Hooks::DirectX::Install | <Begin>
09/01/2022 09:09:00.475 | DEBUG    |                    Ashita::Hooks::DirectX::Install | <End> [Status: Ok!]
09/01/2022 09:09:00.475 | DEBUG    |                      Ashita::Hooks::Mutex::Install | <Begin>
09/01/2022 09:09:00.475 | DEBUG    |                      Ashita::Hooks::Mutex::Install | <End> [Status: Ok!]
09/01/2022 09:09:00.475 | DEBUG    |                   Ashita::Hooks::Registry::Install | <Begin>
09/01/2022 09:09:00.475 | DEBUG    |                   Ashita::Hooks::Registry::Install | <End> [Status: Ok!]
09/01/2022 09:09:00.475 | DEBUG    |                     Ashita::Hooks::Window::Install | <Begin>
09/01/2022 09:09:00.476 | DEBUG    |                     Ashita::Hooks::Window::Install | <End> [Status: Ok!]
09/01/2022 09:09:03.175 | DEBUG    |        Ashita::Hooks::Window::Mine_CreateWindowExW | CreateWindowExW - Creating PlayOnline Mask window. [dwExStyle: 8][dwStyle: -2130706432][Pos: -1 x -1][Size: 2561 x 1441]
09/01/2022 09:09:03.176 | DEBUG    |        Ashita::Hooks::Window::Mine_CreateWindowExW | CreateWindowExW - Creating PlayOnline window. [dwExStyle: 0][dwStyle: 13238272][Pos: -2147483648 x -2147483648][Size: 662 x 524]
09/01/2022 09:09:03.183 | DEBUG    |    Ashita::Hooks::DirectX::Mine_DirectInput8Create | DirectInput8Create - Creating new DirectInput instance. [dwVersion: 2048]
09/01/2022 09:09:07.674 | DEBUG    |    Ashita::Hooks::DirectX::Mine_DirectInput8Create | DirectInput8Create - Creating new DirectInput instance. [dwVersion: 2048]
09/01/2022 09:10:07.929 | DEBUG    |        Ashita::Hooks::Window::Mine_CreateWindowExA | CreateWindowExA - Creating Final Fantasy XI window. [dwExStyle: 768][dwStyle: 13565952][Pos: -2147483648 x -2147483648][Size: 1940 x 1123]
09/01/2022 09:10:08.128 | DEBUG    |       Ashita::Hooks::DirectX::Mine_Direct3DCreate8 | Direct3DCreate8 - Creating new Direct3D instance. [SDKVersion: 220]
09/01/2022 09:10:08.266 | DEBUG    |                       newIDirect3D8::newIDirect3D8 | .ctor
09/01/2022 09:10:08.267 | DEBUG    |                        newIDirect3D8::CreateDevice | Creating a new graphics device..
09/01/2022 09:10:08.292 | DEBUG    |           newIDirect3DDevice8::newIDirect3DDevice8 | .ctor
09/01/2022 09:10:08.292 | DEBUG    |                             AshitaCore::GameLoaded | GameLoaded event invoked.
09/01/2022 09:10:08.292 | DEBUG    |                           ResourceManager::Release | <Begin>
09/01/2022 09:10:08.292 | DEBUG    |                           ResourceManager::Release | <End> [Status: Ok!]
09/01/2022 09:10:08.292 | DEBUG    |                        ResourceManager::Initialize | <Begin>
09/01/2022 09:10:08.292 | DEBUG    |                           ResourceManager::Release | <Begin>
09/01/2022 09:10:08.292 | DEBUG    |                           ResourceManager::Release | <End> [Status: Ok!]
09/01/2022 09:10:08.315 | DEBUG    |                        ResourceManager::Initialize | <End> [Status: Ok!]
09/01/2022 09:10:08.315 | DEBUG    |                            ResourceManager::Update | <Begin>
09/01/2022 09:10:08.315 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: G:\Ashita-v4beta\\config\\ashita\ashita.datmap.ini
09/01/2022 09:10:08.338 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: G:\Ashita-v4beta\\config\\ashita\custom.datmap.ini
09/01/2022 09:10:08.344 | WARN     |                         ConfigurationManager::Load | Configuration file has invalid section names or no data: G:\Ashita-v4beta\\config\\ashita\custom.datmap.ini
09/01/2022 09:10:10.152 | DEBUG    |                            ResourceManager::Update | Resource parsing completed in: 1836.381200ms [Status: 1]
09/01/2022 09:10:10.152 | DEBUG    |                            ResourceManager::Update | <End> [Status: Ok!]
09/01/2022 09:10:10.152 | DEBUG    |                               InputManager::Update | <Begin>
09/01/2022 09:10:10.152 | DEBUG    |                                       Mouse::Mouse | .ctor
09/01/2022 09:10:10.152 | DEBUG    |                                  Mouse::Initialize | <Begin>
09/01/2022 09:10:10.152 | DEBUG    |                                  Mouse::Initialize | <End> [Status: Ok!]
09/01/2022 09:10:10.152 | DEBUG    |                             InputManager::SetMouse | Setting new mouse instance..
09/01/2022 09:10:10.152 | DEBUG    |                               InputManager::Update | <End> [Status: Ok!]
09/01/2022 09:10:10.152 | DEBUG    |                              OffsetManager::Update | <Begin>
09/01/2022 09:10:10.152 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: G:\Ashita-v4beta\\config\\ashita\ashita.offsets.ini
09/01/2022 09:10:10.160 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: G:\Ashita-v4beta\\config\\ashita\custom.offsets.ini
09/01/2022 09:10:10.179 | WARN     |                         ConfigurationManager::Load | Configuration file has invalid section names or no data: G:\Ashita-v4beta\\config\\ashita\custom.offsets.ini
09/01/2022 09:10:10.180 | DEBUG    |                              OffsetManager::Update | <End> [Status: Ok!]
09/01/2022 09:10:10.180 | DEBUG    |                             PointerManager::Update | <Begin>
09/01/2022 09:10:10.180 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: G:\Ashita-v4beta\\config\\ashita\ashita.pointers.ini
09/01/2022 09:10:10.188 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: G:\Ashita-v4beta\\config\\ashita\custom.pointers.ini
09/01/2022 09:10:10.206 | WARN     |                         ConfigurationManager::Load | Configuration file has invalid section names or no data: G:\Ashita-v4beta\\config\\ashita\custom.pointers.ini
09/01/2022 09:10:10.211 | DEBUG    |                             PointerManager::Update | Pointer: (1EB8E71C) [Ok!] autofollow
09/01/2022 09:10:10.212 | DEBUG    |                             PointerManager::Update | Pointer: (1EBEA7B5) [Ok!] castbar
09/01/2022 09:10:10.212 | DEBUG    |                             PointerManager::Update | Pointer: (1EC959B0) [Ok!] chat.addchatmessage
09/01/2022 09:10:10.212 | DEBUG    |                             PointerManager::Update | Pointer: (1ED249F0) [Ok!] chat.inputtext.this
09/01/2022 09:10:10.212 | DEBUG    |                             PointerManager::Update | Pointer: (1EB81622) [Ok!] chat.logfile
09/01/2022 09:10:10.212 | DEBUG    |                             PointerManager::Update | Pointer: (1ED27C00) [Ok!] chat.parseautotranslate
09/01/2022 09:10:10.212 | DEBUG    |                             PointerManager::Update | Pointer: (1EC95AA2) [Ok!] chat.parseautotranslate.this
09/01/2022 09:10:10.212 | DEBUG    |                             PointerManager::Update | Pointer: (1EBF0090) [Ok!] chat.parseinputtext
09/01/2022 09:10:10.212 | DEBUG    |                             PointerManager::Update | Pointer: (1EBF00B2) [Ok!] chat.parseinputtext.this
09/01/2022 09:10:10.222 | DEBUG    |                             PointerManager::Update | Pointer: (1EBE74BC) [Ok!] clientversion
09/01/2022 09:10:10.222 | DEBUG    |                             PointerManager::Update | Pointer: (03C86533) [Ok!] config.autodisconnect
09/01/2022 09:10:10.226 | DEBUG    |                             PointerManager::Update | Pointer: (1ED25D02) [Ok!] config.languagefilter
09/01/2022 09:10:10.226 | DEBUG    |                             PointerManager::Update | Pointer: (1EB737E0) [Ok!] entitymap
09/01/2022 09:10:10.226 | DEBUG    |                             PointerManager::Update | Pointer: (1EC04C6B) [Ok!] entitymap.size
09/01/2022 09:10:10.226 | DEBUG    |                             PointerManager::Update | Pointer: (1EC59A96) [Ok!] inventory
09/01/2022 09:10:10.226 | DEBUG    |                             PointerManager::Update | Pointer: (1EC86C15) [Ok!] inventory.selecteditem
09/01/2022 09:10:10.226 | DEBUG    |                             PointerManager::Update | Pointer: (1ECCC582) [Ok!] menu
09/01/2022 09:10:10.226 | DEBUG    |                             PointerManager::Update | Pointer: (1EC4BE70) [Ok!] packets.decryptbuffer
09/01/2022 09:10:10.226 | DEBUG    |                             PointerManager::Update | Pointer: (1EC4BD40) [Ok!] packets.encryptbuffer
09/01/2022 09:10:10.226 | DEBUG    |                             PointerManager::Update | Pointer: (1EC6A8E0) [Ok!] packets.queuepacket1
09/01/2022 09:10:10.226 | DEBUG    |                             PointerManager::Update | Pointer: (1EC4C4D0) [Ok!] packets.queuepacket2
09/01/2022 09:10:10.226 | DEBUG    |                             PointerManager::Update | Pointer: (1ED6CF8B) [Ok!] party
09/01/2022 09:10:10.226 | DEBUG    |                             PointerManager::Update | Pointer: (1EC0822F) [Ok!] party.statusicons
09/01/2022 09:10:10.226 | DEBUG    |                             PointerManager::Update | Pointer: (1ECB486A) [Ok!] player
09/01/2022 09:10:10.226 | DEBUG    |                             PointerManager::Update | Pointer: (1EC54580) [Ok!] player.hasability
09/01/2022 09:10:10.226 | DEBUG    |                             PointerManager::Update | Pointer: (1EC07144) [Ok!] player.haskeyitem
09/01/2022 09:10:10.226 | DEBUG    |                             PointerManager::Update | Pointer: (1EC5E5B0) [Ok!] player.hasspell
09/01/2022 09:10:10.226 | DEBUG    |                             PointerManager::Update | Pointer: (1EC5F4C0) [Ok!] player.joblevels
09/01/2022 09:10:10.226 | DEBUG    |                             PointerManager::Update | Pointer: (1EC5F500) [Ok!] player.jobmasterlevels
09/01/2022 09:10:10.226 | DEBUG    |                             PointerManager::Update | Pointer: (1EBFDB7A) [Ok!] player.loginstatus
09/01/2022 09:10:10.226 | DEBUG    |                             PointerManager::Update | Pointer: (1EBF68DF) [Ok!] player.petmp
09/01/2022 09:10:10.226 | DEBUG    |                             PointerManager::Update | Pointer: (1EC0C1DD) [Ok!] player.pettp
09/01/2022 09:10:10.226 | DEBUG    |                             PointerManager::Update | Pointer: (1ED8E664) [Ok!] recast.abilities
09/01/2022 09:10:10.226 | DEBUG    |                             PointerManager::Update | Pointer: (1ED95182) [Ok!] recast.spells
09/01/2022 09:10:10.226 | DEBUG    |                             PointerManager::Update | Pointer: (1EBE98E7) [Ok!] target.settarget
09/01/2022 09:10:10.226 | DEBUG    |                             PointerManager::Update | Pointer: (1EBF7EE3) [Ok!] target.target
09/01/2022 09:10:10.226 | DEBUG    |                             PointerManager::Update | Pointer scan completed in: 46.427500ms
09/01/2022 09:10:10.226 | DEBUG    |                             PointerManager::Update | <End> [Status: Ok!]
09/01/2022 09:10:10.226 | DEBUG    |                            FontManager::Initialize | <Begin>
09/01/2022 09:10:10.226 | DEBUG    |                            FontManager::Initialize | <End> [Status: Ok!]
09/01/2022 09:10:10.226 | DEBUG    |                       PrimitiveManager::Initialize | <Begin>
09/01/2022 09:10:10.226 | DEBUG    |                       PrimitiveManager::Initialize | <End> [Status: Ok!]
09/01/2022 09:10:10.226 | DEBUG    |                             GuiManager::Initialize | <Begin>
09/01/2022 09:10:10.238 | DEBUG    |                             GuiManager::Initialize | <End> [Status: Ok!]
09/01/2022 09:10:10.238 | DEBUG    |                              MemoryManager::Update | <Begin>
09/01/2022 09:10:10.238 | DEBUG    |                              MemoryManager::Update | <End> [Status: Ok!]
